Code INSEE région;Région;Date;Heure;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Stockage batterie;Déstockage batterie;Eolien terrestre;Eolien offshore;Total gen (MW)
11;Île-de-France;2024-12-02;03:30;7031;146;0;69;0;5;0;132;6682;0;0;69;0;352
32;Hauts-de-France;2024-12-02;03:30;5005;361;4603;2361;0;2;0;135;-2456;0;0;2361;0;7462
75;Nouvelle-Aquitaine;2024-12-02;03:30;4316;124;4750;443;0;292;0;196;-1493;0;0;443;0;5805
84;Auvergne-Rhône-Alpes;2024-12-02;03:30;7064;107;11090;45;0;1729;-1711;109;-4305;0;0;45;0;11369
28;Normandie;2024-12-02;03:30;2809;216;6189;794;0;13;0;83;-4485;0;0;372;422;7295
84;Auvergne-Rhône-Alpes;2024-12-02;04:00;6933;107;10748;47;0;1723;-1762;109;-4039;0;0;47;0;10972
76;Occitanie;2024-12-02;04:00;3799;41;2499;35;0;609;-843;98;1362;0;0;35;0;2439
93;Provence-Alpes-Côte d'Azur;2024-12-02;04:00;4258;127;0;3;0;697;-51;124;3358;0;0;3;0;900
52;Pays de la Loire;2024-12-02;04:00;2309;117;0;596;0;5;0;59;1532;0;0;364;231;777
32;Hauts-de-France;2024-12-02;04:00;4945;326;4600;2411;0;2;0;130;-2524;0;0;2411;0;7469
27;Bourgogne-Franche-Comté;2024-12-02;04:00;2187;130;0;384;0;80;-67;48;1613;0;0;384;0;575
53;Bretagne;2024-12-02;04:00;2029;215;0;735;0;54;-1;50;976;0;0;317;418;1053
75;Nouvelle-Aquitaine;2024-12-02;04:00;4193;124;4739;442;0;279;0;195;-1586;0;0;442;0;5779
24;Centre-Val de Loire;2024-12-02;04:00;1787;47;10496;748;0;6;0;65;-9575;0;0;748;0;11362
44;Grand Est;2024-12-02;04:00;4805;174;8081;1084;0;817;-177;148;-5321;0;0;1084;0;10127
28;Normandie;2024-12-02;04:00;2745;216;6187;804;0;13;0;81;-4555;0;0;383;421;7301
11;Île-de-France;2024-12-02;04:00;6840;145;0;75;0;5;0;127;6489;0;0;75;0;352
75;Nouvelle-Aquitaine;2024-12-02;04:30;4195;124;4737;432;0;250;0;195;-1537;0;0;432;0;5738
52;Pays de la Loire;2024-12-02;04:30;2327;118;0;585;0;5;0;58;1560;0;0;337;248;766
53;Bretagne;2024-12-02;04:30;2057;215;0;736;0;11;-2;50;1046;0;0;299;437;1010
28;Normandie;2024-12-02;04:30;2750;216;6186;861;0;13;0;82;-4607;0;0;406;455;7358
76;Occitanie;2024-12-02;04:30;3810;41;2493;30;0;617;-849;97;1382;0;0;30;0;2429
32;Hauts-de-France;2024-12-02;04:30;4889;376;4599;2476;0;2;0;130;-2692;0;0;2476;0;7583
44;Grand Est;2024-12-02;04:30;4711;173;8143;1072;0;816;-177;148;-5459;0;0;1072;0;10175
93;Provence-Alpes-Côte d'Azur;2024-12-02;04:30;4220;123;0;3;0;696;-51;125;3326;0;0;3;0;896
24;Centre-Val de Loire;2024-12-02;04:30;1782;48;10494;731;0;5;0;65;-9562;0;0;731;0;11343
27;Bourgogne-Franche-Comté;2024-12-02;04:30;2225;130;0;414;0;79;-67;47;1622;0;0;414;0;603
84;Auvergne-Rhône-Alpes;2024-12-02;04:30;6908;109;10721;47;0;1719;-1835;109;-3962;0;0;47;0;10870
11;Île-de-France;2024-12-02;04:30;6803;146;0;78;0;5;0;130;6447;0;0;78;0;359
11;Île-de-France;2024-12-02;05:00;6885;146;0;77;0;5;0;131;6528;0;0;77;0;359
44;Grand Est;2024-12-02;05:00;4778;170;8159;1056;0;815;-177;149;-5388;0;0;1056;0;10172
53;Bretagne;2024-12-02;05:00;2063;215;0;708;0;8;0;51;1081;0;0;302;406;982
75;Nouvelle-Aquitaine;2024-12-02;05:00;4159;124;4739;440;0;246;0;195;-1581;0;0;440;0;5744
28;Normandie;2024-12-02;05:00;2677;216;6186;899;0;13;0;83;-4720;0;0;408;490;7397
84;Auvergne-Rhône-Alpes;2024-12-02;05:00;6924;110;10739;48;0;1740;-1853;109;-3970;0;0;48;0;10893
52;Pays de la Loire;2024-12-02;05:00;2366;121;0;612;0;5;0;58;1569;0;0;333;279;796
93;Provence-Alpes-Côte d'Azur;2024-12-02;05:00;4212;131;0;2;0;697;-51;125;3308;0;0;2;0;904
76;Occitanie;2024-12-02;05:00;3774;41;2497;31;0;617;-646;97;1137;0;0;31;0;2637
32;Hauts-de-France;2024-12-02;05:00;4942;328;4598;2490;0;2;0;132;-2606;0;0;2490;0;7550
27;Bourgogne-Franche-Comté;2024-12-02;05:00;2242;130;0;402;0;80;0;47;1584;0;0;402;0;659
24;Centre-Val de Loire;2024-12-02;05:00;1782;48;10499;662;0;5;0;65;-9498;0;0;662;0;11279
84;Auvergne-Rhône-Alpes;2024-12-02;05:30;7230;108;10809;49;0;1990;-1253;108;-4580;0;0;49;0;11811
44;Grand Est;2024-12-02;05:30;4886;157;8149;1032;0;783;-177;148;-5206;0;0;1032;0;10092
11;Île-de-France;2024-12-02;05:30;7170;146;0;68;0;5;0;140;6812;0;0;68;0;359
52;Pays de la Loire;2024-12-02;05:30;2511;117;0;594;0;5;0;57;1738;0;0;335;259;773
75;Nouvelle-Aquitaine;2024-12-02;05:30;4314;124;4724;452;0;244;0;195;-1417;0;0;452;0;5739
53;Bretagne;2024-12-02;05:30;2191;214;0;701;0;8;-1;50;1218;0;0;299;403;972
32;Hauts-de-France;2024-12-02;05:30;5145;356;4597;2509;0;2;0;134;-2452;0;0;2509;0;7598
93;Provence-Alpes-Côte d'Azur;2024-12-02;05:30;4320;169;0;3;0;707;0;125;3317;0;0;3;0;1004
28;Normandie;2024-12-02;05:30;2864;217;6187;931;0;13;0;81;-4564;0;0;438;493;7429
76;Occitanie;2024-12-02;05:30;3830;42;2487;41;0;631;-645;96;1179;0;0;41;0;2652
27;Bourgogne-Franche-Comté;2024-12-02;05:30;2359;130;0;386;0;80;0;46;1717;0;0;386;0;642
24;Centre-Val de Loire;2024-12-02;05:30;1858;45;10557;618;0;5;0;66;-9434;0;0;618;0;11291
53;Bretagne;2024-12-02;06:00;2305;213;0;728;0;9;-1;50;1306;0;0;276;452;999
76;Occitanie;2024-12-02;06:00;4028;41;2505;49;0;685;-210;97;860;0;0;49;0;3167
93;Provence-Alpes-Côte d'Azur;2024-12-02;06:00;4438;182;0;3;0;797;0;125;3331;0;0;3;0;1107
11;Île-de-France;2024-12-02;06:00;7344;146;0;80;0;5;0;138;6976;0;0;80;0;369
28;Normandie;2024-12-02;06:00;2988;217;6190;947;0;13;0;80;-4458;0;0;454;493;7447
32;Hauts-de-France;2024-12-02;06:00;5301;337;4596;2555;0;2;0;131;-2320;0;0;2555;0;7621
24;Centre-Val de Loire;2024-12-02;06:00;1935;48;10568;601;0;5;0;66;-9354;0;0;601;0;11288
52;Pays de la Loire;2024-12-02;06:00;2656;115;0;559;0;5;0;54;1923;0;0;319;240;733
75;Nouvelle-Aquitaine;2024-12-02;06:00;4415;124;4744;451;0;250;0;197;-1347;0;0;451;0;5766
44;Grand Est;2024-12-02;06:00;4977;155;8181;1127;0;776;-177;147;-5230;0;0;1127;0;10209
84;Auvergne-Rhône-Alpes;2024-12-02;06:00;7341;108;10948;45;0;2087;-830;107;-5124;0;0;45;0;12465
27;Bourgogne-Franche-Comté;2024-12-02;06:00;2428;130;0;335;0;80;0;45;1838;0;0;335;0;590
52;Pays de la Loire;2024-12-02;06:30;2884;120;0;517;0;5;0;54;2188;0;0;323;193;696
76;Occitanie;2024-12-02;06:30;4273;42;2500;41;0;744;-205;97;1054;0;0;41;0;3219
84;Auvergne-Rhône-Alpes;2024-12-02;06:30;7629;210;11364;47;0;2480;-767;105;-5811;0;0;47;0;13439
24;Centre-Val de Loire;2024-12-02;06:30;2084;48;10509;585;0;6;0;66;-9130;0;0;585;0;11214
44;Grand Est;2024-12-02;06:30;5418;221;8161;1193;0;856;-176;147;-4986;0;0;1193;0;10402
53;Bretagne;2024-12-02;06:30;2490;261;0;742;0;13;-1;50;1425;0;0;267;475;1065
11;Île-de-France;2024-12-02;06:30;7917;146;0;76;0;5;0;136;7555;0;0;76;0;363
28;Normandie;2024-12-02;06:30;3175;217;6191;960;0;13;0;81;-4286;0;0;466;494;7462
32;Hauts-de-France;2024-12-02;06:30;5708;363;4594;2607;0;2;0;134;-1992;0;0;2607;0;7700
93;Provence-Alpes-Côte d'Azur;2024-12-02;06:30;4702;206;0;3;0;928;0;127;3439;0;0;3;0;1264
75;Nouvelle-Aquitaine;2024-12-02;06:30;4685;125;4782;429;0;376;0;197;-1230;0;0;429;0;5909
27;Bourgogne-Franche-Comté;2024-12-02;06:30;2550;130;0;324;0;83;0;45;1968;0;0;324;0;582
76;Occitanie;2024-12-02;07:00;4582;42;2519;34;0;870;-204;96;1224;0;0;34;0;3357
93;Provence-Alpes-Côte d'Azur;2024-12-02;07:00;4998;299;0;2;0;949;0;120;3627;0;0;2;0;1370
24;Centre-Val de Loire;2024-12-02;07:00;2167;39;10490;564;0;6;0;65;-8997;0;0;564;0;11164
32;Hauts-de-France;2024-12-02;07:00;5905;323;4593;2651;0;2;0;133;-1797;0;0;2651;0;7702
27;Bourgogne-Franche-Comté;2024-12-02;07:00;2658;130;0;351;0;91;0;45;2042;0;0;351;0;617
52;Pays de la Loire;2024-12-02;07:00;3069;120;0;519;0;5;0;55;2370;0;0;334;185;699
28;Normandie;2024-12-02;07:00;3335;219;6194;940;0;13;0;79;-4110;0;0;463;477;7445
75;Nouvelle-Aquitaine;2024-12-02;07:00;4924;125;4798;400;0;573;0;192;-1173;0;0;400;0;6088
44;Grand Est;2024-12-02;07:00;5593;318;8198;1250;0;895;-176;146;-5040;0;0;1250;0;10631
53;Bretagne;2024-12-02;07:00;2639;385;0;746;0;14;-1;50;1445;0;0;265;482;1194
84;Auvergne-Rhône-Alpes;2024-12-02;07:00;7993;242;11529;48;0;3471;-68;107;-7336;0;0;48;0;15329
11;Île-de-France;2024-12-02;07:00;8375;145;0;80;0;5;0;138;8008;0;0;80;0;368
76;Occitanie;2024-12-02;07:30;4755;42;2558;30;0;1737;-74;95;366;0;0;30;0;4388
24;Centre-Val de Loire;2024-12-02;07:30;2254;35;10535;549;0;13;0;65;-8943;0;0;549;0;11197
44;Grand Est;2024-12-02;07:30;5792;531;8271;1398;0;903;-62;145;-5399;0;0;1398;0;11186
32;Hauts-de-France;2024-12-02;07:30;6190;362;4593;2752;0;2;0;132;-1654;0;0;2752;0;7841
53;Bretagne;2024-12-02;07:30;2917;631;0;756;0;14;-1;51;1467;0;0;288;468;1451
93;Provence-Alpes-Côte d'Azur;2024-12-02;07:30;5098;405;0;2;0;1165;0;118;3407;0;0;3;0;1690
28;Normandie;2024-12-02;07:30;3437;221;6196;811;0;13;0;78;-3883;0;0;466;345;7319
11;Île-de-France;2024-12-02;07:30;9028;145;0;65;0;5;0;130;8681;0;0;65;0;345
75;Nouvelle-Aquitaine;2024-12-02;07:30;5254;127;4800;415;0;974;0;195;-1262;0;0;415;0;6511
84;Auvergne-Rhône-Alpes;2024-12-02;07:30;8466;294;11574;53;0;4257;-4;103;-7810;0;0;53;0;16277
52;Pays de la Loire;2024-12-02;07:30;3353;120;0;481;0;5;0;54;2693;0;0;330;151;660
27;Bourgogne-Franche-Comté;2024-12-02;07:30;2815;130;0;359;0;207;0;45;2074;0;0;359;0;741
28;Normandie;2024-12-02;08:00;3559;221;6198;904;0;13;0;78;-3856;0;0;440;464;7414
44;Grand Est;2024-12-02;08:00;5805;858;8287;1598;0;990;-1;145;-6076;0;0;1598;0;11877
53;Bretagne;2024-12-02;08:00;3030;661;0;751;0;13;-34;50;1589;0;0;291;459;1441
27;Bourgogne-Franche-Comté;2024-12-02;08:00;2877;131;0;369;0;226;0;45;2105;0;0;369;0;771
75;Nouvelle-Aquitaine;2024-12-02;08:00;5529;126;4800;403;0;1038;0;199;-1045;0;0;403;0;6566
24;Centre-Val de Loire;2024-12-02;08:00;2363;35;10556;503;0;42;0;64;-8836;0;0;503;0;11200
11;Île-de-France;2024-12-02;08:00;9492;151;0;63;0;5;0;127;9143;0;0;63;0;346
76;Occitanie;2024-12-02;08:00;5029;42;2567;44;0;2368;0;96;-87;0;0;44;0;5117
52;Pays de la Loire;2024-12-02;08:00;3503;121;0;459;0;5;0;55;2863;0;0;311;148;640
93;Provence-Alpes-Côte d'Azur;2024-12-02;08:00;5202;632;0;2;3;1290;0;119;3155;0;0;2;0;2046
32;Hauts-de-France;2024-12-02;08:00;6333;356;4592;2871;0;2;0;132;-1621;0;0;2871;0;7953
84;Auvergne-Rhône-Alpes;2024-12-02;08:00;8629;363;11588;44;0;4711;-4;102;-8175;0;0;44;0;16804
76;Occitanie;2024-12-02;08:30;5016;42;2578;52;19;2715;0;95;-485;0;0;52;0;5501
93;Provence-Alpes-Côte d'Azur;2024-12-02;08:30;5364;741;0;2;53;1501;0;119;2949;0;0;2;0;2416
44;Grand Est;2024-12-02;08:30;6016;1017;8263;1654;2;1037;-1;148;-6103;0;0;1654;0;12120
28;Normandie;2024-12-02;08:30;3564;221;6199;889;0;13;0;78;-3837;0;0;437;452;7400
52;Pays de la Loire;2024-12-02;08:30;3601;125;0;419;0;5;0;55;2996;0;0;289;130;604
75;Nouvelle-Aquitaine;2024-12-02;08:30;5531;127;4800;410;0;1107;0;197;-1103;0;0;410;0;6641
32;Hauts-de-France;2024-12-02;08:30;6336;347;4592;2896;0;2;0;133;-1633;0;0;2896;0;7970
24;Centre-Val de Loire;2024-12-02;08:30;2422;35;10571;525;0;55;0;64;-8828;0;0;525;0;11250
27;Bourgogne-Franche-Comté;2024-12-02;08:30;2926;131;0;394;2;250;0;45;2105;0;0;394;0;822
84;Auvergne-Rhône-Alpes;2024-12-02;08:30;8720;432;11585;41;12;4804;-4;102;-8251;0;0;41;0;16972
53;Bretagne;2024-12-02;08:30;3130;677;0;743;0;13;-56;50;1702;0;0;302;441;1427
11;Île-de-France;2024-12-02;08:30;9605;155;0;65;0;5;0;128;9253;0;0;65;0;353
93;Provence-Alpes-Côte d'Azur;2024-12-02;09:00;5373;575;0;1;192;1581;0;115;2910;0;0;1;0;2464
53;Bretagne;2024-12-02;09:00;3147;682;0;724;3;13;-58;49;1734;0;0;306;418;1413
76;Occitanie;2024-12-02;09:00;5064;45;2593;55;115;2590;0;95;-430;0;0;55;0;5493
11;Île-de-France;2024-12-02;09:00;9669;155;0;58;2;5;0;128;9321;0;0;58;0;348
28;Normandie;2024-12-02;09:00;3607;221;6202;869;2;13;0;77;-3776;0;0;406;463;7384
52;Pays de la Loire;2024-12-02;09:00;3599;125;0;395;7;5;0;56;3010;0;0;261;134;588
32;Hauts-de-France;2024-12-02;09:00;6426;381;4592;2842;3;2;0;131;-1524;0;0;2842;0;7951
24;Centre-Val de Loire;2024-12-02;09:00;2426;35;10573;556;6;39;0;62;-8845;0;0;556;0;11271
27;Bourgogne-Franche-Comté;2024-12-02;09:00;2933;130;0;383;12;260;0;45;2103;0;0;383;0;830
75;Nouvelle-Aquitaine;2024-12-02;09:00;5532;127;4798;401;16;1156;0;198;-1156;0;0;401;0;6696
44;Grand Est;2024-12-02;09:00;5985;1490;8316;1680;18;1007;-1;147;-6672;0;0;1680;0;12657
84;Auvergne-Rhône-Alpes;2024-12-02;09:00;8952;496;11616;44;65;4757;-4;100;-8122;0;0;44;0;17074
84;Auvergne-Rhône-Alpes;2024-12-02;09:30;8937;512;11622;54;157;4611;-4;100;-8115;0;0;54;0;17052
52;Pays de la Loire;2024-12-02;09:30;3583;125;0;356;56;5;0;56;2985;0;0;244;111;598
32;Hauts-de-France;2024-12-02;09:30;6392;361;4594;2677;17;2;0;128;-1385;0;0;2677;0;7779
44;Grand Est;2024-12-02;09:30;6053;1815;8334;1748;46;871;-1;147;-6903;0;0;1748;0;12960
53;Bretagne;2024-12-02;09:30;3138;676;0;763;24;13;-58;49;1671;0;0;306;457;1467
24;Centre-Val de Loire;2024-12-02;09:30;2387;35;10576;557;33;40;0;61;-8914;0;0;557;0;11302
27;Bourgogne-Franche-Comté;2024-12-02;09:30;2929;129;0;378;29;224;0;45;2126;0;0;378;0;805
75;Nouvelle-Aquitaine;2024-12-02;09:30;5686;128;4798;398;67;1141;0;197;-1039;0;0;398;0;6729
93;Provence-Alpes-Côte d'Azur;2024-12-02;09:30;5317;577;0;0;379;1651;0;116;2594;0;0;0;0;2723
11;Île-de-France;2024-12-02;09:30;9857;155;0;47;10;5;0;124;9517;0;0;47;0;341
76;Occitanie;2024-12-02;09:30;5142;43;2594;60;300;2333;0;93;-279;0;0;60;0;5423
28;Normandie;2024-12-02;09:30;3597;225;6201;856;12;14;0;76;-3786;0;0;384;472;7384
84;Auvergne-Rhône-Alpes;2024-12-02;10:00;8889;514;11618;49;270;4346;-4;100;-8004;0;0;49;0;16893
76;Occitanie;2024-12-02;10:00;5130;42;2589;55;493;1889;0;91;-29;0;0;55;0;5159
93;Provence-Alpes-Côte d'Azur;2024-12-02;10:00;5329;383;0;0;593;1683;0;116;2555;0;0;0;0;2775
24;Centre-Val de Loire;2024-12-02;10:00;2404;35;10579;546;67;41;0;60;-8925;0;0;546;0;11328
32;Hauts-de-France;2024-12-02;10:00;6306;399;4596;2522;39;2;0;125;-1372;0;0;2522;0;7683
44;Grand Est;2024-12-02;10:00;6064;1898;8351;1699;72;903;-1;148;-7001;0;0;1699;0;13070
11;Île-de-France;2024-12-02;10:00;9849;154;0;49;24;5;0;129;9490;0;0;49;0;361
28;Normandie;2024-12-02;10:00;3602;225;6202;840;31;14;0;74;-3784;0;0;367;473;7386
53;Bretagne;2024-12-02;10:00;3097;667;0;737;70;9;-2;49;1568;0;0;308;429;1530
52;Pays de la Loire;2024-12-02;10:00;3543;124;0;316;142;5;0;54;2902;0;0;207;109;641
75;Nouvelle-Aquitaine;2024-12-02;10:00;5685;127;4797;369;157;1045;0;197;-999;0;0;369;0;6692
27;Bourgogne-Franche-Comté;2024-12-02;10:00;2934;130;0;347;46;156;0;44;2212;0;0;347;0;723
24;Centre-Val de Loire;2024-12-02;10:30;2413;35;10574;519;107;42;0;60;-8924;0;0;519;0;11337
53;Bretagne;2024-12-02;10:30;3041;682;0;692;126;21;0;51;1469;0;0;274;418;1572
44;Grand Est;2024-12-02;10:30;6170;1894;8345;1559;90;921;-1;149;-6787;0;0;1559;0;12957
75;Nouvelle-Aquitaine;2024-12-02;10:30;5641;126;4801;331;266;1081;0;195;-1158;0;0;331;0;6800
93;Provence-Alpes-Côte d'Azur;2024-12-02;10:30;5238;442;0;0;799;1514;0;123;2360;0;0;0;0;2878
84;Auvergne-Rhône-Alpes;2024-12-02;10:30;8873;515;11619;49;388;4128;-4;99;-7921;0;0;49;0;16794
11;Île-de-France;2024-12-02;10:30;9825;154;0;52;39;5;0;127;9448;0;0;52;0;377
28;Normandie;2024-12-02;10:30;3553;226;6201;847;60;16;0;75;-3872;0;0;360;486;7425
76;Occitanie;2024-12-02;10:30;5050;42;2586;63;661;1966;0;88;-356;0;0;63;0;5406
52;Pays de la Loire;2024-12-02;10:30;3500;131;0;293;236;5;0;52;2782;0;0;164;129;717
32;Hauts-de-France;2024-12-02;10:30;6332;370;4597;2398;74;2;0;111;-1216;0;0;2398;0;7552
27;Bourgogne-Franche-Comté;2024-12-02;10:30;2922;130;0;346;64;149;0;45;2189;0;0;346;0;734
84;Auvergne-Rhône-Alpes;2024-12-02;11:00;8744;516;11613;52;482;4013;-4;98;-8025;0;0;52;0;16770
44;Grand Est;2024-12-02;11:00;6319;1886;8344;1541;125;916;0;149;-6642;0;0;1541;0;12961
32;Hauts-de-France;2024-12-02;11:00;6251;397;4600;2286;107;2;0;104;-1243;0;0;2286;0;7496
24;Centre-Val de Loire;2024-12-02;11:00;2405;35;10574;445;145;35;0;62;-8891;0;0;445;0;11296
28;Normandie;2024-12-02;11:00;3525;226;6200;815;87;17;0;76;-3895;0;0;380;435;7421
76;Occitanie;2024-12-02;11:00;5012;42;2585;75;775;1739;0;88;-291;0;0;75;0;5304
93;Provence-Alpes-Côte d'Azur;2024-12-02;11:00;5208;341;0;0;946;1446;0;123;2354;0;0;0;0;2856
11;Île-de-France;2024-12-02;11:00;9836;153;0;51;63;5;0;128;9437;0;0;51;0;400
52;Pays de la Loire;2024-12-02;11:00;3459;130;0;336;320;5;0;52;2615;0;0;165;171;843
75;Nouvelle-Aquitaine;2024-12-02;11:00;5632;126;4803;291;419;955;0;191;-1151;0;0;291;0;6785
53;Bretagne;2024-12-02;11:00;2990;676;0;631;181;120;-1;53;1332;0;0;243;387;1660
27;Bourgogne-Franche-Comté;2024-12-02;11:00;2999;129;0;323;73;155;0;45;2276;0;0;323;0;725
28;Normandie;2024-12-02;11:30;3574;225;6200;859;132;17;0;75;-3933;0;0;394;464;7508
24;Centre-Val de Loire;2024-12-02;11:30;2406;35;10571;390;185;19;0;62;-8856;0;0;390;0;11262
52;Pays de la Loire;2024-12-02;11:30;3444;126;0;379;405;5;0;50;2478;0;0;188;191;965
84;Auvergne-Rhône-Alpes;2024-12-02;11:30;8837;516;11632;53;553;3801;-4;99;-7811;0;0;53;0;16650
75;Nouvelle-Aquitaine;2024-12-02;11:30;5640;129;4803;245;641;870;0;193;-1241;0;0;245;0;6881
11;Île-de-France;2024-12-02;11:30;9764;146;0;52;76;5;0;133;9353;0;0;52;0;412
53;Bretagne;2024-12-02;11:30;2992;672;0;679;231;163;-1;52;1195;0;0;248;432;1796
32;Hauts-de-France;2024-12-02;11:30;6305;355;4602;2312;114;2;0;128;-1207;0;0;2312;0;7513
44;Grand Est;2024-12-02;11:30;6343;1804;8345;1562;164;907;0;149;-6585;0;0;1562;0;12931
76;Occitanie;2024-12-02;11:30;5038;42;2582;117;824;1768;0;91;-386;0;0;117;0;5424
93;Provence-Alpes-Côte d'Azur;2024-12-02;11:30;5117;483;0;0;1032;1362;0;121;2120;0;0;0;0;2998
27;Bourgogne-Franche-Comté;2024-12-02;11:30;2990;129;0;302;92;101;0;45;2322;0;0;302;0;669
28;Normandie;2024-12-02;12:00;3635;223;6200;898;172;17;0;75;-3950;0;0;436;462;7585
53;Bretagne;2024-12-02;12:00;3019;672;0;686;258;196;-1;52;1156;0;0;260;426;1863
75;Nouvelle-Aquitaine;2024-12-02;12:00;5708;128;4804;268;869;764;0;188;-1316;0;0;268;0;7021
84;Auvergne-Rhône-Alpes;2024-12-02;12:00;8834;515;11634;48;538;3605;-4;97;-7598;0;0;48;0;16433
76;Occitanie;2024-12-02;12:00;5068;42;2578;175;853;1746;0;93;-420;0;0;175;0;5487
93;Provence-Alpes-Côte d'Azur;2024-12-02;12:00;5212;567;0;0;1112;1344;0;121;2069;0;0;0;0;3144
11;Île-de-France;2024-12-02;12:00;9890;167;0;45;72;5;0;132;9471;0;0;45;0;421
44;Grand Est;2024-12-02;12:00;6236;1529;8345;1441;226;894;0;143;-6340;0;0;1441;0;12578
32;Hauts-de-France;2024-12-02;12:00;6311;398;4603;2362;141;2;0;131;-1325;0;0;2362;0;7637
24;Centre-Val de Loire;2024-12-02;12:00;2385;35;10571;406;246;19;0;62;-8952;0;0;406;0;11339
52;Pays de la Loire;2024-12-02;12:00;3480;123;0;392;463;5;0;52;2444;0;0;217;175;1035
27;Bourgogne-Franche-Comté;2024-12-02;12:00;3069;129;0;301;97;96;0;47;2398;0;0;301;0;670
52;Pays de la Loire;2024-12-02;12:30;3473;123;0;463;497;5;0;54;2330;0;0;259;204;1142
53;Bretagne;2024-12-02;12:30;3073;667;0;718;284;216;-1;53;1138;0;0;309;409;1937
32;Hauts-de-France;2024-12-02;12:30;6446;364;4603;2389;226;2;0;133;-1269;0;0;2389;0;7717
27;Bourgogne-Franche-Comté;2024-12-02;12:30;3041;130;0;299;85;87;0;45;2395;0;0;299;0;646
76;Occitanie;2024-12-02;12:30;5184;42;2574;248;839;1547;0;95;-159;0;0;248;0;5345
75;Nouvelle-Aquitaine;2024-12-02;12:30;5682;129;4804;290;980;612;0;197;-1330;0;0;290;0;7012
93;Provence-Alpes-Côte d'Azur;2024-12-02;12:30;5248;568;0;0;1110;1341;0;119;2111;0;0;0;0;3138
11;Île-de-France;2024-12-02;12:30;9885;192;0;44;77;5;0;126;9443;0;0;44;0;444
24;Centre-Val de Loire;2024-12-02;12:30;2375;35;10571;411;306;19;0;61;-9027;0;0;411;0;11403
84;Auvergne-Rhône-Alpes;2024-12-02;12:30;8760;511;11631;51;532;3723;-4;99;-7783;0;0;51;0;16543
44;Grand Est;2024-12-02;12:30;6178;1448;8340;1396;224;894;0;140;-6262;0;0;1396;0;12442
28;Normandie;2024-12-02;12:30;3684;223;6201;973;173;18;0;74;-3978;0;0;487;486;7662
28;Normandie;2024-12-02;13:00;3806;223;6200;989;316;17;0;76;-4015;0;0;501;488;7821
75;Nouvelle-Aquitaine;2024-12-02;13:00;5702;130;4802;323;1144;629;0;197;-1520;0;0;323;0;7225
76;Occitanie;2024-12-02;13:00;5212;41;2573;327;781;1531;0;96;-135;0;0;327;0;5349
32;Hauts-de-France;2024-12-02;13:00;6500;396;4603;2578;207;2;0;134;-1418;0;0;2578;0;7920
53;Bretagne;2024-12-02;13:00;3134;663;0;758;284;219;-1;54;1157;0;0;342;415;1977
93;Provence-Alpes-Côte d'Azur;2024-12-02;13:00;5133;569;0;0;1107;1331;0;120;2007;0;0;0;0;3127
27;Bourgogne-Franche-Comté;2024-12-02;13:00;2973;130;0;296;82;89;0;45;2331;0;0;296;0;642
44;Grand Est;2024-12-02;13:00;6260;1394;8334;1415;239;879;0;142;-6139;0;0;1415;0;12403
52;Pays de la Loire;2024-12-02;13:00;3500;123;0;469;516;5;0;54;2332;0;0;318;151;1167
84;Auvergne-Rhône-Alpes;2024-12-02;13:00;8877;513;11629;69;485;3772;-4;101;-7688;0;0;69;0;16565
24;Centre-Val de Loire;2024-12-02;13:00;2385;35;10569;416;338;18;0;61;-9053;0;0;416;0;11437
11;Île-de-France;2024-12-02;13:00;9827;252;0;54;74;5;0;118;9326;0;0;54;0;503
52;Pays de la Loire;2024-12-02;13:30;3395;123;0;565;538;5;0;53;2111;0;0;366;199;1284
11;Île-de-France;2024-12-02;13:30;9688;261;0;53;75;5;0;125;9171;0;0;53;0;519
32;Hauts-de-France;2024-12-02;13:30;6337;387;4601;2721;141;2;0;130;-1641;0;0;2721;0;7982
27;Bourgogne-Franche-Comté;2024-12-02;13:30;2914;130;0;306;89;90;0;45;2255;0;0;306;0;660
75;Nouvelle-Aquitaine;2024-12-02;13:30;5570;130;4803;363;1275;670;0;193;-1861;0;0;363;0;7434
44;Grand Est;2024-12-02;13:30;6149;1357;8336;1523;225;877;0;147;-6311;0;0;1523;0;12465
53;Bretagne;2024-12-02;13:30;2988;660;0;794;232;221;-1;54;1029;0;0;382;412;1960
24;Centre-Val de Loire;2024-12-02;13:30;2394;35;10570;468;372;18;0;62;-9130;0;0;468;0;11525
93;Provence-Alpes-Côte d'Azur;2024-12-02;13:30;5147;602;0;0;1059;1307;0;118;2062;0;0;0;0;3086
76;Occitanie;2024-12-02;13:30;5103;41;2573;442;732;1547;-2;96;-327;0;0;442;0;5429
84;Auvergne-Rhône-Alpes;2024-12-02;13:30;8877;513;11626;89;396;3703;-4;98;-7544;0;0;89;0;16421
28;Normandie;2024-12-02;13:30;3609;223;6199;1032;205;18;0;77;-4145;0;0;546;486;7754
28;Normandie;2024-12-02;14:00;3515;224;6198;1078;131;18;0;77;-4209;0;0;595;483;7726
24;Centre-Val de Loire;2024-12-02;14:00;2339;35;10557;514;328;17;0;59;-9171;0;0;514;0;11510
